"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118092954.wav","4/25/2023 14:25","Bm","B NE Pacific","11/18/2022 9:41:37",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118095954.wav","4/25/2023 14:25","Bm","A NE Pacific","11/18/2022 10:01:27",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118115954.wav","4/25/2023 14:26","Bm","A NE Pacific","11/18/2022 12:11:02",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118115954.wav","4/25/2023 14:26","Bm","B NE Pacific","11/18/2022 12:09:43",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118125954.wav","4/25/2023 14:26","Bm","B NE Pacific","11/18/2022 13:01:57",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118125954.wav","4/25/2023 14:26","Bm","A NE Pacific","11/18/2022 13:03:10",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118142954.wav","4/25/2023 14:26","Bm","B NE Pacific","11/18/2022 14:50:11",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118145954.wav","4/25/2023 14:26","Bm","B NE Pacific","11/18/2022 15:01:29",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118145954.wav","4/25/2023 14:26","Bm","A NE Pacific","11/18/2022 15:23:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118155954.wav","4/25/2023 14:27","Bm","A NE Pacific","11/18/2022 16:04:17",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221118155954.wav","4/25/2023 14:27","Bm","B NE Pacific","11/18/2022 16:02:58",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119175951.wav","4/25/2023 14:30","Bm","B NE Pacific","11/19/2022 18:14:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119185951.wav","4/25/2023 14:31","Bm","B NE Pacific","11/19/2022 19:10:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119205950.wav","4/25/2023 14:31","Bm","A NE Pacific","11/19/2022 21:02:12",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119212950.wav","4/25/2023 14:31","Bm","B NE Pacific","11/19/2022 21:48:46",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119215950.wav","4/25/2023 14:31","Bm","B NE Pacific","11/19/2022 22:03:46",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119215950.wav","4/25/2023 14:31","Bm","A NE Pacific","11/19/2022 22:03:00",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119225950.wav","4/25/2023 14:31","Bm","A NE Pacific","11/19/2022 23:06:31",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119225950.wav","4/25/2023 14:32","Bm","B NE Pacific","11/19/2022 23:07:21",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119235950.wav","4/25/2023 14:32","Bm","B NE Pacific","11/20/2022 0:06:27",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221119235950.wav","4/25/2023 14:32","Bm","A NE Pacific","11/20/2022 0:05:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120005950.wav","4/25/2023 14:32","Bm","A NE Pacific","11/20/2022 1:10:58",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120005950.wav","4/25/2023 14:32","Bm","B NE Pacific","11/20/2022 1:11:52",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120022950.wav","4/25/2023 14:32","Bm","B NE Pacific","11/20/2022 2:34:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120022950.wav","4/25/2023 14:33","Bm","A NE Pacific","11/20/2022 2:40:49",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120025950.wav","4/25/2023 14:35","Bm","A NE Pacific","11/20/2022 3:11:27",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120025950.wav","4/25/2023 14:36","Bm","B NE Pacific","11/20/2022 3:12:12",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120035949.wav","4/25/2023 14:36","Bm","B NE Pacific","11/20/2022 4:07:43",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120035949.wav","4/25/2023 14:36","Bm","A NE Pacific","11/20/2022 4:06:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120065949.wav","4/25/2023 14:37","Bm","A NE Pacific","11/20/2022 7:17:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120065949.wav","4/25/2023 14:37","Bm","B NE Pacific","11/20/2022 7:25:24",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_037_500Hz\1677738025.221120155949.wav","4/25/2023 14:38","Bm","B NE Pacific","11/20/2022 16:26:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
