"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_002_500Hz\ADRIFT_002_500Hz_5s_1Hz.ltsa","3/10/2023 10:06","Bm","B NE Pacific","6/11/2021 11:28:13",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_002_500Hz\ADRIFT_002_500Hz_5s_1Hz.ltsa","3/10/2023 10:07","Bm","B NE Pacific","6/11/2021 12:15:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
