"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611122122.wav","3/14/2023 13:08","Bm","D","6/11/2021 12:23:26",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611122122.wav","3/14/2023 13:08","Bm","B NE Pacific","6/11/2021 12:23:03",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611130922.wav","3/14/2023 13:09","Bm","D","6/11/2021 13:13:24",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611130922.wav","3/14/2023 13:10","Bm","B NE Pacific","6/11/2021 13:13:24",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611142122.wav","3/14/2023 13:11","Bm","B NE Pacific","6/11/2021 14:24:45",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611142122.wav","3/14/2023 13:11","Bm","D","6/11/2021 14:25:58",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611150922.wav","3/14/2023 13:19","Bm","D","6/11/2021 15:11:32",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611164522.wav","3/14/2023 13:19","Bm","D","6/11/2021 16:49:22",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611164522.wav","3/14/2023 13:19","Bm","B NE Pacific","6/11/2021 16:49:22",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611170922.wav","3/14/2023 14:42","Bm","B NE Pacific","6/11/2021 17:09:42",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611182122.wav","3/14/2023 14:44","Bm","B NE Pacific","6/11/2021 18:22:01",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611192122.wav","3/14/2023 14:47","Bm","D","6/11/2021 19:21:43",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611203322.wav","3/14/2023 14:49","Bm","D","6/11/2021 20:34:03",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611212122.wav","3/14/2023 15:12","Bm","D","6/11/2021 21:24:46",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611212122.wav","3/14/2023 15:12","Bm","B NE Pacific","6/11/2021 21:24:46",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611220922.wav","3/14/2023 15:14","Bm","B NE Pacific","6/11/2021 22:13:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210611230922.wav","3/14/2023 15:15","Bm","D","6/11/2021 23:12:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612000922.wav","3/14/2023 15:15","Bm","D","6/12/2021 0:13:28",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612010922.wav","3/14/2023 15:15","Bm","D","6/12/2021 1:10:05",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612020922.wav","3/14/2023 15:16","Bm","D","6/12/2021 2:10:08",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612030922.wav","3/14/2023 15:16","Bm","D","6/12/2021 3:10:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612040922.wav","3/14/2023 15:17","Bm","D","6/12/2021 4:09:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612052122.wav","3/14/2023 15:17","Bm","D","6/12/2021 5:23:14",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612062122.wav","3/14/2023 15:18","Bm","B NE Pacific","6/12/2021 6:22:09",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612070922.wav","3/14/2023 15:18","Bm","D","6/12/2021 7:09:45",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612073322.wav","3/14/2023 15:18","Bm","B NE Pacific","6/12/2021 7:36:01",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612080922.wav","3/14/2023 15:19","Bm","D","6/12/2021 8:09:35",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612122122.wav","3/14/2023 15:21","Bm","D","6/12/2021 12:21:40",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612132122.wav","3/14/2023 15:22","Bm","D","6/12/2021 13:23:22",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_007_500Hz\5318.210612172122.wav","3/14/2023 15:24","Bm","D","6/12/2021 17:22:10",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
