"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729095955.wav","4/18/2023 15:14","Bm","B NE Pacific","7/29/2022 10:03:41",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729110725.wav","4/18/2023 15:15","Bm","B NE Pacific","7/29/2022 11:27:43",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729115225.wav","4/18/2023 15:15","Bm","B NE Pacific","7/29/2022 12:09:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729121455.wav","4/18/2023 15:15","Bm","A NE Pacific","7/29/2022 12:28:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729125955.wav","4/18/2023 15:16","Bm","B NE Pacific","7/29/2022 13:03:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729140724.wav","4/18/2023 15:16","Bm","B NE Pacific","7/29/2022 14:09:06",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729200724.wav","4/18/2023 15:17","Bm","B NE Pacific","7/29/2022 20:21:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729235224.wav","4/18/2023 15:18","Bm","B NE Pacific","7/30/2022 0:07:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220729235224.wav","4/18/2023 15:18","Bm","D","7/30/2022 0:06:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730003724.wav","4/18/2023 15:18","Bm","A NE Pacific","7/30/2022 0:51:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730005954.wav","4/18/2023 15:18","Bm","B NE Pacific","7/30/2022 1:02:48",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730020724.wav","4/18/2023 15:18","Bm","B NE Pacific","7/30/2022 2:15:06",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730025224.wav","4/18/2023 15:18","Bm","B NE Pacific","7/30/2022 3:07:08",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730035953.wav","4/18/2023 15:20","Bm","B NE Pacific","7/30/2022 4:04:32",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730055223.wav","4/18/2023 15:21","Bm","B NE Pacific","7/30/2022 6:06:12",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730065953.wav","4/18/2023 15:21","Bm","B NE Pacific","7/30/2022 7:08:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730082952.wav","4/18/2023 15:21","Bm","B NE Pacific","7/30/2022 8:41:45",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730085222.wav","4/18/2023 15:22","Bm","B NE Pacific","7/30/2022 9:03:57",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730110722.wav","4/18/2023 15:22","Bm","B NE Pacific","7/30/2022 11:20:14",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730115222.wav","4/18/2023 15:22","Bm","D","7/30/2022 11:58:38",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730115222.wav","4/18/2023 15:22","Bm","B NE Pacific","7/30/2022 12:11:11",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730123722.wav","4/18/2023 15:23","Bm","D","7/30/2022 12:55:47",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730125952.wav","4/18/2023 15:23","Bm","D","7/30/2022 13:11:35",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730125952.wav","4/18/2023 15:23","Bm","B NE Pacific","7/30/2022 13:07:06",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730140721.wav","4/18/2023 15:23","Bm","B NE Pacific","7/30/2022 14:25:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730145221.wav","4/18/2023 15:24","Bm","D","7/30/2022 15:04:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730151451.wav","4/18/2023 15:25","Bm","B NE Pacific","7/30/2022 15:22:02",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730162221.wav","4/18/2023 15:25","Bm","B NE Pacific","7/30/2022 16:36:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730164451.wav","4/18/2023 15:26","Bm","D","7/30/2022 16:51:20",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730170721.wav","4/18/2023 15:27","Bm","D","7/30/2022 17:16:06",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730172951.wav","4/18/2023 15:27","Bm","B NE Pacific","7/30/2022 17:41:39",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730211450.wav","4/18/2023 15:29","Bm","B NE Pacific","7/30/2022 21:21:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220730213720.wav","4/18/2023 15:30","Bm","D","7/30/2022 21:43:28",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\ADRIFT_031_500Hz_5s_1Hz.ltsa","4/18/2023 15:30","Bm","B NE Pacific","7/30/2022 23:49:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731003719.wav","4/18/2023 15:30","Bm","B NE Pacific","7/31/2022 0:55:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731003719.wav","4/18/2023 15:31","Bm","D","7/31/2022 0:42:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731012219.wav","4/18/2023 15:33","Bm","A NE Pacific","7/31/2022 1:24:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731061448.wav","4/18/2023 15:34","Bm","B NE Pacific","7/31/2022 6:23:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731061448.wav","4/18/2023 15:34","Bm","D","7/31/2022 6:35:05",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731065948.wav","4/18/2023 15:35","Bm","B NE Pacific","7/31/2022 7:11:05",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731091447.wav","4/18/2023 15:35","Bm","B NE Pacific","7/31/2022 9:31:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731102217.wav","4/18/2023 15:36","Bm","B NE Pacific","7/31/2022 10:39:00",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731140716.wav","4/18/2023 15:36","Bm","B NE Pacific","7/31/2022 14:08:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731145216.wav","4/18/2023 15:36","Bm","B NE Pacific","7/31/2022 15:11:48",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731155946.wav","4/18/2023 15:37","Bm","B NE Pacific","7/31/2022 16:05:16",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220731185946.wav","4/18/2023 15:37","Bm","B NE Pacific","7/31/2022 19:06:38",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801003714.wav","4/18/2023 15:38","Bm","B NE Pacific","8/1/2022 0:38:26",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801012214.wav","4/18/2023 15:38","Bm","B NE Pacific","8/1/2022 1:33:09",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801020714.wav","4/18/2023 15:38","Bm","B NE Pacific","8/1/2022 2:12:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801020714.wav","4/18/2023 15:38","Bm","A NE Pacific","8/1/2022 2:11:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801025214.wav","4/18/2023 15:39","Bm","B NE Pacific","8/1/2022 3:07:19",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801033714.wav","4/18/2023 15:39","Bm","A NE Pacific","8/1/2022 3:37:45",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801035944.wav","4/18/2023 15:39","Bm","B NE Pacific","8/1/2022 4:17:53",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801065943.wav","4/18/2023 15:39","Bm","B NE Pacific","8/1/2022 7:09:31",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\ADRIFT_031_500Hz_5s_1Hz.ltsa","4/18/2023 15:39","Bm","B NE Pacific","8/1/2022 8:13:55",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_031_500Hz\5984.220801082943.wav","4/18/2023 15:40","Bm","D","8/1/2022 8:38:21",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
