"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117041455.wav","4/25/2023 14:44","Bm","B NE Pacific","11/17/2022 4:32:25",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117045955.wav","4/25/2023 14:45","Bm","A NE Pacific","11/17/2022 5:03:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117045955.wav","4/25/2023 14:45","Bm","B NE Pacific","11/17/2022 5:02:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117054455.wav","4/25/2023 14:46","Bm","B NE Pacific","11/17/2022 6:02:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117060725.wav","4/25/2023 14:46","Bm","A NE Pacific","11/17/2022 6:24:52",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117065225.wav","4/25/2023 14:46","Bm","A NE Pacific","11/17/2022 7:04:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117065225.wav","4/25/2023 14:47","Bm","B NE Pacific","11/17/2022 7:05:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117075955.wav","4/25/2023 14:47","Bm","B NE Pacific","11/17/2022 8:04:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117075955.wav","4/25/2023 14:47","Bm","A NE Pacific","11/17/2022 8:05:38",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117084454.wav","4/25/2023 14:47","Bm","A NE Pacific","11/17/2022 9:01:54",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117084454.wav","4/25/2023 14:47","Bm","B NE Pacific","11/17/2022 9:02:41",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117095224.wav","4/25/2023 15:38","Bm","B NE Pacific","11/17/2022 10:05:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117095224.wav","4/25/2023 15:38","Bm","A NE Pacific","11/17/2022 10:04:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117105954.wav","4/25/2023 15:38","Bm","B NE Pacific","11/17/2022 11:05:38",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117105954.wav","4/25/2023 15:38","Bm","A NE Pacific","11/17/2022 11:11:22",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117114454.wav","4/25/2023 15:39","Bm","B NE Pacific","11/17/2022 12:03:46",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117152953.wav","4/25/2023 15:39","Bm","B NE Pacific","11/17/2022 15:46:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117155223.wav","4/25/2023 15:39","Bm","B NE Pacific","11/17/2022 16:08:17",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117174453.wav","4/25/2023 15:40","Bm","B NE Pacific","11/17/2022 17:46:10",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117185222.wav","4/25/2023 15:40","Bm","B NE Pacific","11/17/2022 19:11:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117195952.wav","4/25/2023 15:40","Bm","B NE Pacific","11/17/2022 20:08:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117212952.wav","4/25/2023 15:41","Bm","B NE Pacific","11/17/2022 21:45:19",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117215222.wav","4/25/2023 15:41","Bm","B NE Pacific","11/17/2022 22:03:01",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221117225952.wav","4/25/2023 15:41","Bm","B NE Pacific","11/17/2022 23:19:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118000721.wav","4/25/2023 15:42","Bm","B NE Pacific","11/18/2022 0:07:55",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118002951.wav","4/25/2023 15:42","Bm","A NE Pacific","11/18/2022 0:49:32",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118005221.wav","4/25/2023 15:42","Bm","A NE Pacific","11/18/2022 1:08:37",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118005221.wav","4/25/2023 15:42","Bm","B NE Pacific","11/18/2022 1:12:32",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118015951.wav","4/25/2023 15:42","Bm","B NE Pacific","11/18/2022 2:08:26",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118032951.wav","4/25/2023 15:43","Bm","B NE Pacific","11/18/2022 3:30:30",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118035221.wav","4/25/2023 15:43","Bm","B NE Pacific","11/18/2022 4:10:29",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118045950.wav","4/25/2023 15:43","Bm","B NE Pacific","11/18/2022 5:09:20",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118062950.wav","4/25/2023 15:43","Bm","B NE Pacific","11/18/2022 6:30:29",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118065220.wav","4/25/2023 15:44","Bm","A NE Pacific","11/18/2022 6:53:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118065220.wav","4/25/2023 15:44","Bm","A NE Pacific","11/18/2022 7:03:41",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118071450.wav","4/25/2023 15:44","Bm","B NE Pacific","11/18/2022 7:19:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118092950.wav","4/25/2023 15:45","Bm","B NE Pacific","11/18/2022 9:45:57",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118095219.wav","4/25/2023 15:45","Bm","B NE Pacific","11/18/2022 10:10:59",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118095219.wav","4/25/2023 15:45","Bm","A NE Pacific","11/18/2022 10:12:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118120719.wav","4/25/2023 15:46","Bm","B NE Pacific","11/18/2022 12:24:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118161448.wav","4/25/2023 15:47","Bm","B NE Pacific","11/18/2022 16:22:49",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221118193718.wav","4/25/2023 15:47","Bm","B NE Pacific","11/18/2022 19:47:49",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119180714.wav","4/25/2023 15:48","Bm","B NE Pacific","11/19/2022 18:22:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119204443.wav","4/25/2023 15:48","Bm","B NE Pacific","11/19/2022 20:45:03",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119212943.wav","4/25/2023 15:48","Bm","B NE Pacific","11/19/2022 21:32:11",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119210713.wav","4/25/2023 15:49","Bm","A NE Pacific","11/19/2022 21:18:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119215213.wav","4/25/2023 15:49","Bm","A NE Pacific","11/19/2022 22:08:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119215213.wav","4/25/2023 15:49","Bm","B NE Pacific","11/19/2022 22:08:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119225943.wav","4/25/2023 15:49","Bm","A NE Pacific","11/19/2022 23:06:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221119225943.wav","4/25/2023 15:49","Bm","B NE Pacific","11/19/2022 23:07:12",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221120002942.wav","4/25/2023 15:50","Bm","B NE Pacific","11/20/2022 0:40:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221120005212.wav","4/25/2023 15:50","Bm","B NE Pacific","11/20/2022 1:09:35",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221120005212.wav","4/25/2023 15:50","Bm","A NE Pacific","11/20/2022 1:10:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221120022212.wav","4/25/2023 15:50","Bm","A NE Pacific","11/20/2022 2:37:36",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_038_500Hz\5987.221120022212.wav","4/25/2023 15:50","Bm","B NE Pacific","11/20/2022 2:38:23",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
