"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728055958.wav","3/14/2023 11:01","Bm","B NE Pacific","7/28/2021 6:04:19",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728071158.wav","3/14/2023 11:02","Bm","B NE Pacific","7/28/2021 7:15:13",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728071158.wav","3/14/2023 11:02","Bm","D","7/28/2021 7:15:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728075958.wav","3/14/2023 11:03","Bm","D","7/28/2021 8:01:42",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728075958.wav","3/14/2023 11:03","Bm","B NE Pacific","7/28/2021 8:01:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728084758.wav","3/14/2023 11:04","Bm","B NE Pacific","7/28/2021 8:49:20",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728084758.wav","3/14/2023 11:04","Bm","A NE Pacific","7/28/2021 8:48:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728091158.wav","3/14/2023 11:05","Bm","A NE Pacific","7/28/2021 9:13:46",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728091158.wav","3/14/2023 11:05","Bm","B NE Pacific","7/28/2021 9:13:44",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728094758.wav","3/14/2023 11:05","Bm","D","7/28/2021 9:50:05",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728095958.wav","3/14/2023 11:06","Bm","B NE Pacific","7/28/2021 10:03:35",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728101158.wav","3/14/2023 11:06","Bm","A NE Pacific","7/28/2021 10:13:40",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728102358.wav","3/14/2023 11:06","Bm","D","7/28/2021 10:27:28",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728111158.wav","3/14/2023 11:07","Bm","B NE Pacific","7/28/2021 11:12:34",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728115958.wav","3/14/2023 11:08","Bm","B NE Pacific","7/28/2021 12:02:47",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728125958.wav","3/14/2023 11:10","Bm","B NE Pacific","7/28/2021 13:01:58",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728142358.wav","3/14/2023 11:14","Bm","B NE Pacific","7/28/2021 14:24:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728145958.wav","3/14/2023 11:18","Bm","B NE Pacific","7/28/2021 15:03:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728154758.wav","3/14/2023 11:20","Bm","B NE Pacific","7/28/2021 15:50:39",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\ADRIFT_006_500Hz_5s_1Hz.ltsa","3/14/2023 11:20","Bm","B NE Pacific","7/28/2021 18:14:45",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728181158.wav","3/14/2023 11:20","Bm","A NE Pacific","7/28/2021 18:13:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728193558.wav","3/14/2023 11:22","Bm","D","7/28/2021 19:38:00",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728193558.wav","3/14/2023 11:22","Bm","A NE Pacific","7/28/2021 19:38:18",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728193558.wav","3/14/2023 11:23","Bm","B NE Pacific","7/28/2021 19:38:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728205958.wav","3/14/2023 11:24","Bm","D","7/28/2021 21:03:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_006_500Hz\5318.210728211158.wav","3/14/2023 11:24","Bm","B NE Pacific","7/28/2021 21:13:52",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
