Input.file,Event.Number,Species.Code,Call,Start.time,End.time,Parameter.1,Parameter.2,Parameter.3,Parameter.4,Parameter.5,Parameter.6,Comments,Image,Audio
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930125940.wav,4/24/2023 14:50,Bm,A NE Pacific,9/30/2022 13:02:21,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930134440.wav,4/24/2023 14:51,Bm,B NE Pacific,9/30/2022 14:03:43,NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930145210.wav,4/24/2023 14:51,Bm,B NE Pacific,9/30/2022 15:07:50,NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930155940.wav,4/24/2023 14:59,Bm,B NE Pacific,9/30/2022 16:02:34,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930164439.wav,4/24/2023 15:05,Bm,A NE Pacific,9/30/2022 17:06:16,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930164439.wav,4/24/2023 15:05,Bm,B NE Pacific,9/30/2022 17:06:05,NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930175209.wav,4/24/2023 15:05,Bm,B NE Pacific,9/30/2022 18:04:30,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\ADRIFT_034_500Hz_5s_1Hz.ltsa,4/24/2023 15:05,Bm,B NE Pacific,9/30/2022 19:07:06,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\ADRIFT_034_500Hz_5s_1Hz.ltsa,4/24/2023 15:06,Bm,B NE Pacific,9/30/2022 20:27:17,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930202939.wav,4/24/2023 15:06,Bm,A NE Pacific,9/30/2022 20:47:11,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930205209.wav,4/24/2023 15:06,Bm,B NE Pacific,9/30/2022 21:07:56,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930215938.wav,4/24/2023 15:06,Bm,B NE Pacific,9/30/2022 22:05:58,NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930230708.wav,4/24/2023 15:07,Bm,B NE Pacific,9/30/2022 23:13:58,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930230708.wav,4/24/2023 15:07,Bm,A NE Pacific,9/30/2022 23:13:41,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.220930235208.wav,4/24/2023 15:07,Bm,B NE Pacific,10/1/2022 0:10:21,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001022938.wav,4/24/2023 15:10,Bm,B NE Pacific,10/1/2022 2:49:41,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001025208.wav,4/24/2023 15:11,Bm,B NE Pacific,10/1/2022 3:08:33,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001025208.wav,4/24/2023 15:11,Bm,A NE Pacific,10/1/2022 3:08:46,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001035937.wav,4/24/2023 15:11,Bm,B NE Pacific,10/1/2022 4:08:35,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001044437.wav,4/24/2023 15:11,Bm,A NE Pacific,10/1/2022 4:52:44,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001052937.wav,4/24/2023 15:12,Bm,B NE Pacific,10/1/2022 5:30:20,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001055207.wav,4/24/2023 15:13,Bm,B NE Pacific,10/1/2022 6:04:41,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001055207.wav,4/24/2023 15:13,Bm,A NE Pacific,10/1/2022 6:03:56,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001065937.wav,4/24/2023 15:13,Bm,B NE Pacific,10/1/2022 7:04:34,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001074437.wav,4/24/2023 15:13,Bm,B NE Pacific,10/1/2022 7:45:21,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001085207.wav,4/24/2023 15:13,Bm,B NE Pacific,10/1/2022 9:12:11,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001085207.wav,4/24/2023 15:14,Bm,A NE Pacific,10/1/2022 9:11:32,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001095936.wav,4/24/2023 15:14,Bm,A NE Pacific,10/1/2022 10:07:24,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001095936.wav,4/24/2023 15:14,Bm,B NE Pacific,10/1/2022 10:06:16,NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001104436.wav,4/24/2023 15:14,Bm,B NE Pacific,10/1/2022 11:03:57,NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001104436.wav,4/24/2023 15:14,Bm,A NE Pacific,10/1/2022 11:05:03,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001115206.wav,4/24/2023 15:15,Bm,A NE Pacific,10/1/2022 12:13:26,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001115206.wav,4/24/2023 15:15,Bm,B NE Pacific,10/1/2022 12:12:06,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001125936.wav,4/24/2023 15:15,Bm,B NE Pacific,10/1/2022 13:10:01,NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
H:\RECORDINGS\500Hz\ADRIFT_034_500Hz\6668.221001125936.wav,4/24/2023 15:15,Bm,A NE Pacific,10/1/2022 13:09:58,NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
