"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117054455.wav","4/25/2023 13:01","Bm","A NE Pacific","11/17/2022 5:53:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117054455.wav","4/25/2023 13:01","Bm","A NE Pacific","11/17/2022 6:04:06",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117054455.wav","4/25/2023 13:01","Bm","B NE Pacific","11/17/2022 6:04:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117065225.wav","4/25/2023 13:01","Bm","B NE Pacific","11/17/2022 7:03:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117075955.wav","4/25/2023 13:01","Bm","B NE Pacific","11/17/2022 8:06:36",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117084455.wav","4/25/2023 13:02","Bm","A NE Pacific","11/17/2022 8:45:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117095224.wav","4/25/2023 13:02","Bm","A NE Pacific","11/17/2022 10:02:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117095224.wav","4/25/2023 13:02","Bm","B NE Pacific","11/17/2022 10:03:31",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117105954.wav","4/25/2023 13:02","Bm","B NE Pacific","11/17/2022 11:08:18",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117105954.wav","4/25/2023 13:03","Bm","A NE Pacific","11/17/2022 11:07:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117114454.wav","4/25/2023 13:03","Bm","A NE Pacific","11/17/2022 12:05:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117114454.wav","4/25/2023 13:03","Bm","B NE Pacific","11/17/2022 12:03:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117155223.wav","4/25/2023 13:04","Bm","B NE Pacific","11/17/2022 16:05:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117165953.wav","4/25/2023 13:04","Bm","B NE Pacific","11/17/2022 17:03:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117174453.wav","4/25/2023 13:04","Bm","B NE Pacific","11/17/2022 18:03:27",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117185223.wav","4/25/2023 13:04","Bm","B NE Pacific","11/17/2022 19:05:21",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117185223.wav","4/25/2023 13:04","Bm","A NE Pacific","11/17/2022 19:06:10",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117195952.wav","4/25/2023 13:04","Bm","B NE Pacific","11/17/2022 20:08:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117212952.wav","4/25/2023 13:05","Bm","B NE Pacific","11/17/2022 21:44:31",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117215222.wav","4/25/2023 13:05","Bm","B NE Pacific","11/17/2022 22:03:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221117225952.wav","4/25/2023 13:05","Bm","B NE Pacific","11/17/2022 23:11:21",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118005221.wav","4/25/2023 13:16","Bm","B NE Pacific","11/18/2022 0:53:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118015951.wav","4/25/2023 13:18","Bm","B NE Pacific","11/18/2022 2:07:31",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118022221.wav","4/25/2023 13:18","Bm","A NE Pacific","11/18/2022 2:23:22",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118032951.wav","4/25/2023 13:18","Bm","B NE Pacific","11/18/2022 3:30:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118030721.wav","4/25/2023 13:19","Bm","A NE Pacific","11/18/2022 3:12:40",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118035221.wav","4/25/2023 13:20","Bm","B NE Pacific","11/18/2022 4:03:29",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118045951.wav","4/25/2023 13:20","Bm","B NE Pacific","11/18/2022 5:05:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118060720.wav","4/25/2023 13:20","Bm","B NE Pacific","11/18/2022 6:24:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118065220.wav","4/25/2023 13:21","Bm","A NE Pacific","11/18/2022 6:53:10",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118065220.wav","4/25/2023 13:21","Bm","A NE Pacific","11/18/2022 7:03:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118065220.wav","4/25/2023 13:21","Bm","B NE Pacific","11/18/2022 7:04:20",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118092950.wav","4/25/2023 13:22","Bm","B NE Pacific","11/18/2022 9:49:27",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118092950.wav","4/25/2023 13:22","Bm","A NE Pacific","11/18/2022 9:50:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118095220.wav","4/25/2023 13:22","Bm","A NE Pacific","11/18/2022 10:03:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118095220.wav","4/25/2023 13:22","Bm","B NE Pacific","11/18/2022 10:04:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118120719.wav","4/25/2023 14:03","Bm","B NE Pacific","11/18/2022 12:21:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118122949.wav","4/25/2023 14:03","Bm","A NE Pacific","11/18/2022 12:36:16",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118125219.wav","4/25/2023 14:04","Bm","B NE Pacific","11/18/2022 13:07:43",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118142219.wav","4/25/2023 14:04","Bm","B NE Pacific","11/18/2022 14:27:53",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118150719.wav","4/25/2023 14:05","Bm","B NE Pacific","11/18/2022 15:22:25",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221118155218.wav","4/25/2023 14:05","Bm","B NE Pacific","11/18/2022 16:03:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119180714.wav","4/25/2023 14:07","Bm","B NE Pacific","11/19/2022 18:14:11",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119180714.wav","4/25/2023 14:07","Bm","A NE Pacific","11/19/2022 18:15:36",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119185214.wav","4/25/2023 14:07","Bm","A NE Pacific","11/19/2022 19:09:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119185214.wav","4/25/2023 14:07","Bm","B NE Pacific","11/19/2022 19:08:19",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119204444.wav","4/25/2023 14:08","Bm","A NE Pacific","11/19/2022 20:56:18",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119204444.wav","4/25/2023 14:08","Bm","B NE Pacific","11/19/2022 20:54:54",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119210714.wav","4/25/2023 14:08","Bm","B NE Pacific","11/19/2022 21:08:39",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119210714.wav","4/25/2023 14:08","Bm","A NE Pacific","11/19/2022 21:15:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119215214.wav","4/25/2023 14:08","Bm","A NE Pacific","11/19/2022 22:05:39",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119215214.wav","4/25/2023 14:09","Bm","B NE Pacific","11/19/2022 22:06:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119225943.wav","4/25/2023 14:09","Bm","B NE Pacific","11/19/2022 23:07:05",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119225943.wav","4/25/2023 14:09","Bm","A NE Pacific","11/19/2022 23:10:11",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119234443.wav","4/25/2023 14:09","Bm","A NE Pacific","11/20/2022 0:05:22",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221119234443.wav","4/25/2023 14:09","Bm","B NE Pacific","11/20/2022 0:06:10",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221120005213.wav","4/25/2023 14:09","Bm","B NE Pacific","11/20/2022 1:09:24",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_036_500Hz\5984.221120005213.wav","4/25/2023 14:10","Bm","A NE Pacific","11/20/2022 1:08:39",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
