"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220726232946.wav","4/17/2023 15:39","Bm","D","7/26/2022 23:40:45",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220726235216.wav","4/17/2023 15:41","Bm","B NE Pacific","7/27/2022 0:08:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727012216.wav","4/17/2023 15:46","Bm","B NE Pacific","7/27/2022 1:22:34",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727035946.wav","4/17/2023 15:50","Bm","A NE Pacific","7/27/2022 4:12:52",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727035946.wav","4/17/2023 15:50","Bm","B NE Pacific","7/27/2022 4:19:05",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727050715.wav","4/17/2023 15:53","Bm","B NE Pacific","7/27/2022 5:07:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727052945.wav","4/17/2023 15:53","Bm","A NE Pacific","7/27/2022 5:33:16",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727061445.wav","4/17/2023 15:53","Bm","B NE Pacific","7/27/2022 6:24:17",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727061445.wav","4/17/2023 15:54","Bm","D","7/27/2022 6:20:01",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727065945.wav","4/17/2023 15:54","Bm","B NE Pacific","7/27/2022 7:02:57",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727080715.wav","4/17/2023 15:55","Bm","B NE Pacific","7/27/2022 8:20:08",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727093714.wav","4/17/2023 15:55","Bm","B NE Pacific","7/27/2022 9:44:00",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727095944.wav","4/17/2023 15:55","Bm","B NE Pacific","7/27/2022 10:07:14",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727095944.wav","4/17/2023 15:56","Bm","A NE Pacific","7/27/2022 10:06:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727104444.wav","4/17/2023 15:56","Bm","D","7/27/2022 10:45:20",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727110714.wav","4/17/2023 15:56","Bm","B NE Pacific","7/27/2022 11:07:57",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727110714.wav","4/17/2023 15:56","Bm","A NE Pacific","7/27/2022 11:08:15",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727121444.wav","4/17/2023 15:57","Bm","A NE Pacific","7/27/2022 12:16:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727115214.wav","4/17/2023 15:57","Bm","B NE Pacific","7/27/2022 12:10:20",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727125944.wav","4/17/2023 15:57","Bm","B NE Pacific","7/27/2022 13:12:36",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727125944.wav","4/17/2023 15:58","Bm","A NE Pacific","7/27/2022 13:11:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727140714.wav","4/17/2023 16:00","Bm","A NE Pacific","7/27/2022 14:18:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727142944.wav","4/17/2023 16:00","Bm","B NE Pacific","7/27/2022 14:34:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727153713.wav","4/17/2023 16:00","Bm","B NE Pacific","7/27/2022 15:53:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727155943.wav","4/17/2023 16:01","Bm","B NE Pacific","7/27/2022 16:19:02",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727164443.wav","4/17/2023 16:01","Bm","A NE Pacific","7/27/2022 17:04:17",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727181443.wav","4/17/2023 16:01","Bm","A NE Pacific","7/27/2022 18:23:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727181443.wav","4/17/2023 16:02","Bm","B NE Pacific","7/27/2022 18:22:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727185943.wav","4/17/2023 16:02","Bm","B NE Pacific","7/27/2022 19:07:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727192213.wav","4/17/2023 16:02","Bm","A NE Pacific","7/27/2022 19:33:19",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727200712.wav","4/17/2023 16:02","Bm","A NE Pacific","7/27/2022 20:13:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727200712.wav","4/17/2023 16:03","Bm","B NE Pacific","7/27/2022 20:14:38",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727205212.wav","4/17/2023 16:03","Bm","B NE Pacific","7/27/2022 21:08:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727215942.wav","4/17/2023 16:03","Bm","B NE Pacific","7/27/2022 22:02:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727224442.wav","4/17/2023 16:04","Bm","B NE Pacific","7/27/2022 23:03:38",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727224442.wav","4/17/2023 16:04","Bm","A NE Pacific","7/27/2022 23:04:53",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220727235212.wav","4/17/2023 16:04","Bm","B NE Pacific","7/28/2022 0:10:50",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728005941.wav","4/17/2023 16:05","Bm","B NE Pacific","7/28/2022 1:06:22",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728005941.wav","4/17/2023 16:05","Bm","A NE Pacific","7/28/2022 1:07:41",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728020711.wav","4/17/2023 16:07","Bm","B NE Pacific","7/28/2022 2:08:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728025211.wav","4/17/2023 16:07","Bm","A NE Pacific","7/28/2022 2:58:34",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728025211.wav","4/17/2023 16:07","Bm","D","7/28/2022 2:53:01",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728033711.wav","4/17/2023 16:08","Bm","A NE Pacific","7/28/2022 3:49:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728035941.wav","4/17/2023 16:10","Bm","A NE Pacific","7/28/2022 4:08:08",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728035941.wav","4/17/2023 16:11","Bm","D","7/28/2022 4:09:13",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728035941.wav","4/17/2023 16:11","Bm","B NE Pacific","7/28/2022 4:08:56",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728044441.wav","4/17/2023 16:11","Bm","B NE Pacific","7/28/2022 5:05:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728044441.wav","4/17/2023 16:11","Bm","A NE Pacific","7/28/2022 5:04:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728061440.wav","4/17/2023 16:12","Bm","A NE Pacific","7/28/2022 6:18:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728061440.wav","4/17/2023 16:12","Bm","B NE Pacific","7/28/2022 6:19:07",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728065941.wav","4/17/2023 16:12","Bm","B NE Pacific","7/28/2022 7:08:11",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728072211.wav","4/17/2023 16:13","Bm","A NE Pacific","7/28/2022 7:35:14",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728080711.wav","4/17/2023 16:13","Bm","A NE Pacific","7/28/2022 8:19:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728080711.wav","4/17/2023 16:13","Bm","B NE Pacific","7/28/2022 8:19:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728085210.wav","4/17/2023 16:16","Bm","B NE Pacific","7/28/2022 9:06:58",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728091440.wav","4/17/2023 16:16","Bm","A NE Pacific","7/28/2022 9:18:53",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728095940.wav","4/17/2023 16:16","Bm","A NE Pacific","7/28/2022 10:10:59",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728095940.wav","4/17/2023 16:16","Bm","B NE Pacific","7/28/2022 10:11:44",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728110710.wav","4/17/2023 16:16","Bm","B NE Pacific","7/28/2022 11:13:17",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728132210.wav","4/17/2023 16:20","Bm","B NE Pacific","7/28/2022 13:37:37",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728132210.wav","4/17/2023 16:20","Bm","A NE Pacific","7/28/2022 13:38:52",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728134440.wav","4/17/2023 16:20","Bm","A NE Pacific","7/28/2022 14:02:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728134440.wav","4/17/2023 16:20","Bm","B NE Pacific","7/28/2022 14:03:34",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728145210.wav","4/17/2023 16:20","Bm","B NE Pacific","7/28/2022 15:04:45",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728162210.wav","4/18/2023 12:16","Bm","A NE Pacific","7/28/2022 16:22:56",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728162210.wav","4/18/2023 12:16","Bm","B NE Pacific","7/28/2022 16:23:42",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728164440.wav","4/18/2023 12:16","Bm","B NE Pacific","7/28/2022 17:04:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728164440.wav","4/18/2023 12:16","Bm","A NE Pacific","7/28/2022 17:03:14",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728164440.wav","4/18/2023 12:17","Bm","D","7/28/2022 17:04:14",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728175209.wav","4/18/2023 12:17","Bm","B NE Pacific","7/28/2022 18:04:24",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728181439.wav","4/18/2023 12:17","Bm","A NE Pacific","7/28/2022 18:17:00",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728185939.wav","4/18/2023 12:17","Bm","B NE Pacific","7/28/2022 19:04:52",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728192209.wav","4/18/2023 12:18","Bm","D","7/28/2022 19:28:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728200709.wav","4/18/2023 12:18","Bm","B NE Pacific","7/28/2022 20:14:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728211439.wav","4/18/2023 12:19","Bm","B NE Pacific","7/28/2022 21:18:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728222209.wav","4/18/2023 12:19","Bm","B NE Pacific","7/28/2022 22:36:17",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728230709.wav","4/18/2023 12:20","Bm","B NE Pacific","7/28/2022 23:11:39",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220728235209.wav","4/18/2023 12:20","Bm","B NE Pacific","7/29/2022 0:09:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729005939.wav","4/18/2023 12:20","Bm","B NE Pacific","7/29/2022 1:05:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729014439.wav","4/18/2023 12:21","Bm","B NE Pacific","7/29/2022 2:04:22",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729025209.wav","4/18/2023 12:21","Bm","B NE Pacific","7/29/2022 3:06:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729035938.wav","4/18/2023 12:21","Bm","B NE Pacific","7/29/2022 4:19:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729044438.wav","4/18/2023 12:21","Bm","B NE Pacific","7/29/2022 5:02:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729061438.wav","4/18/2023 12:23","Bm","B NE Pacific","7/29/2022 6:23:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220729112937.wav","4/18/2023 12:24","Bm","B NE Pacific","7/29/2022 11:36:28",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220730012205.wav","4/18/2023 12:33","Bm","B NE Pacific","7/30/2022 1:23:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220730033704.wav","4/18/2023 12:34","Bm","B NE Pacific","7/30/2022 3:40:02",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220730072204.wav","4/18/2023 12:39","Bm","B NE Pacific","7/30/2022 7:23:22",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220730121433.wav","4/18/2023 12:43","Bm","B NE Pacific","7/30/2022 12:27:16",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_028_500Hz\6668.220730170702.wav","4/18/2023 12:43","Bm","B NE Pacific","7/30/2022 17:09:32",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
