"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220914222219.wav","4/20/2023 12:31","Bm","B NE Pacific","9/14/2022 22:32:55",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220914230719.wav","4/20/2023 12:40","Bm","B NE Pacific","9/14/2022 23:09:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220914230719.wav","4/20/2023 12:41","Bm","D","9/14/2022 23:09:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220914235219.wav","4/20/2023 12:41","Bm","A NE Pacific","9/15/2022 0:02:35",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220914235219.wav","4/20/2023 12:41","Bm","B NE Pacific","9/15/2022 0:03:23",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915005949.wav","4/20/2023 12:41","Bm","B NE Pacific","9/15/2022 1:14:24",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915005949.wav","4/20/2023 12:41","Bm","A NE Pacific","9/15/2022 1:14:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915022948.wav","4/20/2023 12:45","Bm","A NE Pacific","9/15/2022 2:35:41",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915022948.wav","4/20/2023 12:45","Bm","B NE Pacific","9/15/2022 2:36:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915025218.wav","4/20/2023 12:46","Bm","A NE Pacific","9/15/2022 3:04:40",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915035948.wav","4/20/2023 12:47","Bm","A NE Pacific","9/15/2022 4:11:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915035948.wav","4/20/2023 12:47","Bm","B NE Pacific","9/15/2022 4:11:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915050718.wav","4/20/2023 12:47","Bm","B NE Pacific","9/15/2022 5:13:22",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915050718.wav","4/20/2023 12:47","Bm","A NE Pacific","9/15/2022 5:12:47",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915055218.wav","4/20/2023 12:48","Bm","A NE Pacific","9/15/2022 6:08:20",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915055218.wav","4/20/2023 12:48","Bm","B NE Pacific","9/15/2022 6:08:31",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915065947.wav","4/20/2023 12:51","Bm","B NE Pacific","9/15/2022 7:04:39",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915065947.wav","4/20/2023 12:51","Bm","A NE Pacific","9/15/2022 7:03:54",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915074447.wav","4/20/2023 12:51","Bm","A NE Pacific","9/15/2022 8:04:10",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915074447.wav","4/20/2023 12:51","Bm","B NE Pacific","9/15/2022 8:04:56",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915085217.wav","4/20/2023 12:52","Bm","B NE Pacific","9/15/2022 9:06:57",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915085217.wav","4/20/2023 12:52","Bm","A NE Pacific","9/15/2022 9:07:42",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915095947.wav","4/20/2023 12:54","Bm","A NE Pacific","9/15/2022 10:07:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915095947.wav","4/20/2023 12:54","Bm","B NE Pacific","9/15/2022 10:08:09",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915110717.wav","4/20/2023 12:55","Bm","B NE Pacific","9/15/2022 11:08:06",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915110717.wav","4/20/2023 12:55","Bm","A NE Pacific","9/15/2022 11:07:46",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915115216.wav","4/20/2023 12:55","Bm","A NE Pacific","9/15/2022 12:06:53",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915115216.wav","4/20/2023 12:56","Bm","B NE Pacific","9/15/2022 12:06:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915125946.wav","4/20/2023 15:36","Bm","B NE Pacific","9/15/2022 13:09:01",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915125946.wav","4/20/2023 15:36","Bm","A NE Pacific","9/15/2022 13:08:38",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915145216.wav","4/20/2023 15:38","Bm","B NE Pacific","9/15/2022 15:13:29",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915145216.wav","4/20/2023 15:38","Bm","A NE Pacific","9/15/2022 15:12:40",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915155946.wav","4/20/2023 15:38","Bm","A NE Pacific","9/15/2022 16:13:13",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915155946.wav","4/20/2023 15:38","Bm","B NE Pacific","9/15/2022 16:13:57",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\5984.220915170715.wav","4/20/2023 15:39","Bm","B NE Pacific","9/15/2022 17:12:56",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_033_500Hz\ADRIFT_033_500Hz_5s_1Hz.ltsa","4/20/2023 15:39","Bm","A NE Pacific","9/15/2022 17:05:47",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
