"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731033806.wav","3/10/2023 11:05","Bm","B NE Pacific","7/31/2021 3:42:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731033806.wav","3/10/2023 11:05","Bm","A NE Pacific","7/31/2021 3:41:18",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731040206.wav","3/10/2023 11:06","Bm","A NE Pacific","7/31/2021 4:06:00",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731040206.wav","3/10/2023 11:06","Bm","B NE Pacific","7/31/2021 4:06:42",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731050206.wav","3/10/2023 11:06","Bm","A NE Pacific","7/31/2021 5:02:22",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731071406.wav","3/10/2023 11:07","Bm","A NE Pacific","7/31/2021 7:15:45",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731071406.wav","3/10/2023 11:07","Bm","B NE Pacific","7/31/2021 7:16:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731083806.wav","3/10/2023 11:07","Bm","B NE Pacific","7/31/2021 8:41:41",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731083806.wav","3/10/2023 11:07","Bm","A NE Pacific","7/31/2021 8:40:52",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731091406.wav","3/10/2023 11:07","Bm","B NE Pacific","7/31/2021 9:15:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731092606.wav","3/10/2023 11:08","Bm","A NE Pacific","7/31/2021 9:31:20",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731100206.wav","3/10/2023 11:09","Bm","A NE Pacific","7/31/2021 10:05:53",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731100206.wav","3/10/2023 11:09","Bm","B NE Pacific","7/31/2021 10:06:39",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731110206.wav","3/10/2023 11:10","Bm","B NE Pacific","7/31/2021 11:06:24",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210731110206.wav","3/10/2023 11:10","Bm","A NE Pacific","7/31/2021 11:05:37",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\ADRIFT_003_500Hz_5s_1Hz.ltsa","3/10/2023 11:10","Bm","A NE Pacific","7/31/2021 12:17:38",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801035006.wav","3/10/2023 11:11","Bm","A NE Pacific","8/1/2021 3:53:03",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801035006.wav","3/10/2023 11:11","Bm","B NE Pacific","8/1/2021 3:53:47",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801043806.wav","3/10/2023 11:11","Bm","B NE Pacific","8/1/2021 4:39:07",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801043806.wav","3/10/2023 11:11","Bm","A NE Pacific","8/1/2021 4:41:41",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801050206.wav","3/10/2023 11:12","Bm","A NE Pacific","8/1/2021 5:05:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801050206.wav","3/10/2023 11:12","Bm","B NE Pacific","8/1/2021 5:06:06",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801060206.wav","3/10/2023 11:12","Bm","A NE Pacific","8/1/2021 6:02:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210801153806.wav","3/10/2023 11:21","Bm","A NE Pacific","8/1/2021 15:41:33",NA,NA,NA,NA,NA,NA,NA,"1,G ",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\ADRIFT_003_500Hz_5s_1Hz.ltsa","3/10/2023 11:22","Bm","A NE Pacific","8/2/2021 3:53:23",NA,NA,NA,NA,NA,NA,NA,"1,G ",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\ADRIFT_003_500Hz_5s_1Hz.ltsa","3/10/2023 11:22","Bm","A NE Pacific","8/2/2021 4:51:43",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802063806.wav","3/10/2023 11:23","Bm","B NE Pacific","8/2/2021 6:39:06",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802063806.wav","3/10/2023 11:23","Bm","A NE Pacific","8/2/2021 6:40:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802072606.wav","3/10/2023 11:38","Bm","B NE Pacific","8/2/2021 7:30:53",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802073806.wav","3/10/2023 11:39","Bm","A NE Pacific","8/2/2021 7:41:56",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802082606.wav","3/10/2023 11:39","Bm","B NE Pacific","8/2/2021 8:28:31",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802082606.wav","3/10/2023 11:39","Bm","A NE Pacific","8/2/2021 8:27:44",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802091406.wav","3/10/2023 11:40","Bm","A NE Pacific","8/2/2021 9:14:43",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802091406.wav","3/10/2023 11:40","Bm","B NE Pacific","8/2/2021 9:15:24",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802102606.wav","3/10/2023 11:40","Bm","B NE Pacific","8/2/2021 10:28:32",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802102606.wav","3/10/2023 11:40","Bm","A NE Pacific","8/2/2021 10:27:41",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802112606.wav","3/10/2023 11:41","Bm","A NE Pacific","8/2/2021 11:26:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802112606.wav","3/10/2023 11:41","Bm","B NE Pacific","8/2/2021 11:27:22",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802121406.wav","3/10/2023 11:41","Bm","B NE Pacific","8/2/2021 12:16:09",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802121406.wav","3/10/2023 11:41","Bm","A NE Pacific","8/2/2021 12:15:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802130206.wav","3/10/2023 11:42","Bm","B NE Pacific","8/2/2021 13:05:44",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802132606.wav","3/10/2023 11:42","Bm","A NE Pacific","8/2/2021 13:30:49",NA,NA,NA,NA,NA,NA,NA,"3,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802145006.wav","3/10/2023 11:43","Bm","A NE Pacific","8/2/2021 14:52:41",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210802145006.wav","3/10/2023 11:43","Bm","B NE Pacific","8/2/2021 14:53:26",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803041406.wav","3/10/2023 11:44","Bm","A NE Pacific","8/3/2021 4:15:52",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803070206.wav","3/10/2023 11:44","Bm","D","8/3/2021 7:02:57",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803073806.wav","3/10/2023 11:44","Bm","A NE Pacific","8/3/2021 7:41:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803073806.wav","3/10/2023 11:44","Bm","B NE Pacific","8/3/2021 7:41:36",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803080206.wav","3/10/2023 11:45","Bm","A NE Pacific","8/3/2021 8:02:21",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803082606.wav","3/10/2023 11:45","Bm","B NE Pacific","8/3/2021 8:27:34",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803090206.wav","3/10/2023 11:45","Bm","A NE Pacific","8/3/2021 9:06:28",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803093806.wav","3/10/2023 11:46","Bm","B NE Pacific","8/3/2021 9:40:53",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803102606.wav","3/10/2023 11:46","Bm","A NE Pacific","8/3/2021 10:27:45",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803102606.wav","3/10/2023 11:46","Bm","B NE Pacific","8/3/2021 10:28:27",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803105006.wav","3/10/2023 11:47","Bm","D","8/3/2021 10:51:24",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803112606.wav","3/10/2023 11:47","Bm","A NE Pacific","8/3/2021 11:29:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803112606.wav","3/10/2023 11:47","Bm","B NE Pacific","8/3/2021 11:29:53",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803133806.wav","3/10/2023 11:48","Bm","B NE Pacific","8/3/2021 13:40:17",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_003_500Hz\1208786975.210803133806.wav","3/10/2023 11:48","Bm","A NE Pacific","8/3/2021 13:39:31",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
