"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727181438.wav","4/13/2023 16:36","Bm","A NE Pacific","7/27/2022 18:36:50",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727192208.wav","4/13/2023 16:36","Bm","B NE Pacific","7/27/2022 19:32:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727185938.wav","4/13/2023 16:37","Bm","A NE Pacific","7/27/2022 19:15:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727200708.wav","4/13/2023 16:37","Bm","B NE Pacific","7/27/2022 20:11:50",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727205208.wav","4/13/2023 16:37","Bm","B NE Pacific","7/27/2022 21:08:09",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727215937.wav","4/13/2023 16:37","Bm","B NE Pacific","7/27/2022 22:06:36",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727224437.wav","4/13/2023 16:38","Bm","B NE Pacific","7/27/2022 23:03:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220727235207.wav","4/13/2023 16:38","Bm","B NE Pacific","7/28/2022 0:08:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728005937.wav","4/13/2023 16:38","Bm","B NE Pacific","7/28/2022 1:08:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728020706.wav","4/13/2023 16:39","Bm","B NE Pacific","7/28/2022 2:26:10",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728025206.wav","4/13/2023 16:39","Bm","A NE Pacific","7/28/2022 2:58:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728031436.wav","4/13/2023 16:39","Bm","A NE Pacific","7/28/2022 3:20:28",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728031436.wav","4/13/2023 16:39","Bm","B NE Pacific","7/28/2022 3:21:18",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728035936.wav","4/13/2023 16:39","Bm","D","7/28/2022 4:10:46",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728035936.wav","4/13/2023 16:40","Bm","B NE Pacific","7/28/2022 4:10:52",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728042206.wav","4/13/2023 16:40","Bm","A NE Pacific","7/28/2022 4:25:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728044436.wav","4/13/2023 16:40","Bm","A NE Pacific","7/28/2022 5:06:14",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728044436.wav","4/13/2023 16:41","Bm","B NE Pacific","7/28/2022 5:05:02",NA,NA,NA,NA,NA,NA,NA,"3,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728050706.wav","4/13/2023 16:41","Bm","D","7/28/2022 5:11:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728055206.wav","4/13/2023 16:41","Bm","B NE Pacific","7/28/2022 6:03:28",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728061436.wav","4/13/2023 16:41","Bm","A NE Pacific","7/28/2022 6:24:11",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728063706.wav","4/13/2023 16:42","Bm","D","7/28/2022 6:38:53",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728065936.wav","4/13/2023 16:42","Bm","A NE Pacific","7/28/2022 7:03:21",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728065936.wav","4/13/2023 16:43","Bm","B NE Pacific","7/28/2022 7:04:07",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728074435.wav","4/13/2023 16:43","Bm","B NE Pacific","7/28/2022 8:03:59",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728080705.wav","4/13/2023 16:43","Bm","A NE Pacific","7/28/2022 8:27:15",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728085205.wav","4/13/2023 16:45","Bm","B NE Pacific","7/28/2022 9:06:56",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728093705.wav","4/13/2023 16:46","Bm","A NE Pacific","7/28/2022 9:40:32",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728095935.wav","4/13/2023 16:46","Bm","A NE Pacific","7/28/2022 10:06:54",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728095935.wav","4/13/2023 16:46","Bm","B NE Pacific","7/28/2022 10:07:42",NA,NA,NA,NA,NA,NA,NA,"2.G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728110705.wav","4/13/2023 16:46","Bm","A NE Pacific","7/28/2022 11:12:32",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728110705.wav","4/13/2023 16:46","Bm","B NE Pacific","7/28/2022 11:13:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728121434.wav","4/13/2023 16:47","Bm","A NE Pacific","7/28/2022 12:35:29",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728121434.wav","4/13/2023 16:47","Bm","B NE Pacific","7/28/2022 12:36:16",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\ADRIFT_027_500Hz_5s_1Hz.ltsa","4/13/2023 16:47","Bm","A NE Pacific","7/28/2022 13:12:21",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728132204.wav","4/13/2023 16:47","Bm","B NE Pacific","7/28/2022 13:32:15",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728140704.wav","4/13/2023 16:47","Bm","A NE Pacific","7/28/2022 14:07:25",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728140704.wav","4/13/2023 16:47","Bm","B NE Pacific","7/28/2022 14:08:15",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728145204.wav","4/13/2023 16:48","Bm","B NE Pacific","7/28/2022 15:03:17",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728145204.wav","4/13/2023 16:48","Bm","A NE Pacific","7/28/2022 15:13:17",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728155934.wav","4/13/2023 16:48","Bm","A NE Pacific","7/28/2022 16:04:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728155934.wav","4/13/2023 16:49","Bm","B NE Pacific","7/28/2022 16:05:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728170704.wav","4/13/2023 16:49","Bm","D","7/28/2022 17:08:55",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728175203.wav","4/13/2023 16:50","Bm","A NE Pacific","7/28/2022 18:07:09",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728175203.wav","4/13/2023 16:50","Bm","B NE Pacific","7/28/2022 18:07:57",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728185933.wav","4/13/2023 16:50","Bm","B NE Pacific","7/28/2022 19:04:53",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728185933.wav","4/13/2023 16:50","Bm","A NE Pacific","7/28/2022 19:09:56",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728205203.wav","4/13/2023 16:51","Bm","B NE Pacific","7/28/2022 21:10:36",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728222203.wav","4/13/2023 16:51","Bm","B NE Pacific","7/28/2022 22:35:30",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728222203.wav","4/13/2023 16:51","Bm","A NE Pacific","7/28/2022 22:37:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728224433.wav","4/13/2023 16:51","Bm","A NE Pacific","7/28/2022 23:04:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728230702.wav","4/13/2023 16:51","Bm","B NE Pacific","7/28/2022 23:09:58",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220728235202.wav","4/13/2023 16:52","Bm","B NE Pacific","7/29/2022 0:03:53",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729012202.wav","4/13/2023 16:52","Bm","B NE Pacific","7/29/2022 1:22:23",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\ADRIFT_027_500Hz_5s_1Hz.ltsa","4/13/2023 16:53","Bm","B NE Pacific","7/29/2022 2:09:00",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729033702.wav","4/13/2023 16:53","Bm","B NE Pacific","7/29/2022 3:39:37",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729035932.wav","4/13/2023 16:53","Bm","B NE Pacific","7/29/2022 4:06:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729061432.wav","4/13/2023 16:54","Bm","B NE Pacific","7/29/2022 6:15:32",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\ADRIFT_027_500Hz_5s_1Hz.ltsa","4/13/2023 16:54","Bm","B NE Pacific","7/29/2022 7:13:04",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729082931.wav","4/13/2023 16:54","Bm","B NE Pacific","7/29/2022 8:48:07",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220729142930.wav","4/13/2023 16:55","Bm","A NE Pacific","7/29/2022 14:34:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730012158.wav","4/13/2023 16:55","Bm","B NE Pacific","7/30/2022 1:38:20",NA,NA,NA,NA,NA,NA,NA,"2,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730020658.wav","4/13/2023 16:59","Bm","B NE Pacific","7/30/2022 2:15:20",NA,NA,NA,NA,NA,NA,NA,"1,g",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730091426.wav","4/13/2023 17:00","Bm","B NE Pacific","7/30/2022 9:17:55",NA,NA,NA,NA,NA,NA,NA,"1,B",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730112926.wav","4/13/2023 17:00","Bm","B NE Pacific","7/30/2022 11:33:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730121426.wav","4/13/2023 17:00","Bm","B NE Pacific","7/30/2022 12:34:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730140656.wav","4/13/2023 17:00","Bm","B NE Pacific","7/30/2022 14:07:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_027_500Hz\6671.220730151425.wav","4/13/2023 17:00","Bm","B NE Pacific","7/30/2022 15:18:43",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
