V1,V2,V3
-121.289440993789,35.9830985915493,424.482696533203
-121.272670807453,35.9830985915493,429.882690429688
-121.255900621118,35.9830985915493,383.022674560547
-121.239130434783,35.9830985915493,343.882690429688
-121.222360248447,35.9830985915493,307.772674560547
-121.205590062112,35.9830985915493,301.592681884766
-121.188819875776,35.9830985915493,314.579956054688
-121.172049689441,35.9830985915493,314.399963378906
-121.155279503106,35.9830985915493,335.429962158203
-121.13850931677,35.9830985915493,321.919952392578
-121.121739130435,35.9830985915493,328.749969482422
-121.104968944099,35.9830985915493,327.669952392578
-121.088198757764,35.9830985915493,344.349975585938
-121.071428571429,35.9830985915493,403.639953613281
-121.054658385093,35.9830985915493,436.813049316406
-121.037888198758,35.9830985915493,480.703063964844
-121.021118012422,35.9830985915493,554.89306640625
-121.004347826087,35.9830985915493,611.933044433594
-120.987577639752,35.9830985915493,532.64306640625
-120.970807453416,35.9830985915493,472.563049316406
-120.954037267081,35.9830985915493,477.963073730469
-120.937267080745,35.9830985915493,413.943054199219
-120.92049689441,35.9830985915493,336.163909912109
-120.903726708075,35.9830985915493,215.983917236328
-120.886956521739,35.9830985915493,138.68391418457
-120.870186335404,35.9830985915493,145.133926391602
-120.853416149068,35.9830985915493,192.653915405273
-120.836645962733,35.9830985915493,250.953918457031
-120.819875776398,35.9830985915493,280.543914794922
-120.803105590062,35.9830985915493,284.183929443359
-120.786335403727,35.9830985915493,328.536437988281
-120.769565217391,35.9830985915493,382.83642578125
-120.752795031056,35.9830985915493,463.066436767578
-120.736024844721,35.9830985915493,458.926422119141
-120.719254658385,35.9830985915493,457.83642578125
-120.70248447205,35.9830985915493,547.876403808594
-120.685714285714,35.9830985915493,624.986450195312
-120.668944099379,35.9830985915493,513.246459960938
-120.652173913043,35.9830985915493,472.083892822266
-120.635403726708,35.9830985915493,436.563873291016
-120.618633540373,35.9830985915493,458.853881835938
-120.601863354037,35.9830985915493,527.393859863281
-120.585093167702,35.9830985915493,640.513854980469
-120.568322981366,35.9830985915493,715.293884277344
-120.551552795031,35.9830985915493,679.443908691406
-120.534782608696,35.9830985915493,725.333862304688
-120.51801242236,35.9830985915493,763.329528808594
-120.501242236025,35.9830985915493,685.2294921875
-120.484472049689,35.9830985915493,637.939514160156
-120.467701863354,35.9830985915493,693.95947265625
-120.450931677019,35.9830985915493,840.739501953125
-120.434161490683,35.9830985915493,983.819519042969
-120.417391304348,35.9830985915493,956.449523925781
-120.400621118012,35.9830985915493,956.889526367188
-120.383850931677,35.9830985915493,953.173706054688
-120.367080745342,35.9830985915493,946.033752441406
-120.350310559006,35.9830985915493,856.713745117188
-120.333540372671,35.9830985915493,824.863708496094
-120.316770186335,35.9830985915493,689.813720703125
-120.3,35.9830985915493,814.773742675781
-123,35.9661971830986,-3580.86157226562
-122.983229813665,35.9661971830986,-3579.78173828125
-122.966459627329,35.9661971830986,-3592.23168945312
-122.949689440994,35.9661971830986,-3584.5517578125
-122.932919254658,35.9661971830986,-3575.1650390625
-122.916149068323,35.9661971830986,-3572.36499023438
-122.899378881988,35.9661971830986,-3579.89501953125
-122.882608695652,35.9661971830986,-3584.82495117188
-122.865838509317,35.9661971830986,-3583.96508789062
-122.849068322981,35.9661971830986,-3580.73510742188
-122.832298136646,35.9661971830986,-3578.77514648438
-122.815527950311,35.9661971830986,-3567.82495117188
-122.798757763975,35.9661971830986,-3547.44946289062
-122.78198757764,35.9661971830986,-3516.84936523438
-122.765217391304,35.9661971830986,-3526.01953125
-122.748447204969,35.9661971830986,-3517.37939453125
-122.731677018634,35.9661971830986,-3507.76953125
-122.714906832298,35.9661971830986,-3495.7294921875
-122.698136645963,35.9661971830986,-3489.16943359375
-122.681366459627,35.9661971830986,-3469.86938476562
-122.664596273292,35.9661971830986,-3461.0732421875
-122.647826086957,35.9661971830986,-3439.06323242188
-122.631055900621,35.9661971830986,-3407.703125
-122.614285714286,35.9661971830986,-3396.46313476562
-122.59751552795,35.9661971830986,-3359.96313476562
-122.580745341615,35.9661971830986,-3346.9130859375
-122.56397515528,35.9661971830986,-3349.08325195312
-122.547204968944,35.9661971830986,-3355.05322265625
-122.530434782609,35.9661971830986,-3331.77514648438
-122.513664596273,35.9661971830986,-3289.31518554688
-122.496894409938,35.9661971830986,-3250.96508789062
-122.480124223603,35.9661971830986,-3214.4951171875
-122.463354037267,35.9661971830986,-3141.9951171875
-122.446583850932,35.9661971830986,-3094.01513671875
-122.429813664596,35.9661971830986,-3088.06518554688
-122.413043478261,35.9661971830986,-3089.5751953125
-122.396273291925,35.9661971830986,-3010.15063476562
-122.37950310559,35.9661971830986,-2927.07055664062
-122.362732919255,35.9661971830986,-2888.8505859375
-122.345962732919,35.9661971830986,-2728.8505859375
-122.329192546584,35.9661971830986,-2495.71069335938
-122.312422360248,35.9661971830986,-2289.45068359375
-122.295652173913,35.9661971830986,-2128.25048828125
-122.278881987578,35.9661971830986,-2091.99047851562
-122.262111801242,35.9661971830986,-2068.68823242188
-122.245341614907,35.9661971830986,-2018.35827636719
-122.228571428571,35.9661971830986,-1925.51831054688
-122.211801242236,35.9661971830986,-1789.22827148438
-122.195031055901,35.9661971830986,-1718.41833496094
-122.178260869565,35.9661971830986,-1673.92834472656
-122.16149068323,35.9661971830986,-1642.89831542969
-122.144720496894,35.9661971830986,-1618.0283203125
-122.127950310559,35.9661971830986,-1591.37707519531
-122.111180124224,35.9661971830986,-1592.64697265625
-122.094409937888,35.9661971830986,-1619.89697265625
-122.077639751553,35.9661971830986,-1610.30700683594
-122.060869565217,35.9661971830986,-1626.42700195312
-122.044099378882,35.9661971830986,-1626.19702148438
-122.027329192547,35.9661971830986,-1604.15698242188
-122.010559006211,35.9661971830986,-1577.89697265625
-121.993788819876,35.9661971830986,-1392.87585449219
-121.97701863354,35.9661971830986,-1319.47583007812
-121.960248447205,35.9661971830986,-1286.43579101562
-121.94347826087,35.9661971830986,-1265.64587402344
-121.926708074534,35.9661971830986,-1246.36584472656
-121.909937888199,35.9661971830986,-1226.99584960938
-121.893167701863,35.9661971830986,-1205.005859375
-121.876397515528,35.9661971830986,-1193.9658203125
-121.859627329193,35.9661971830986,-1170.24047851562
-121.842857142857,35.9661971830986,-1147.83044433594
-121.826086956522,35.9661971830986,-1122.00048828125
-121.809316770186,35.9661971830986,-1103.36047363281
-121.792546583851,35.9661971830986,-1096.5205078125
-121.775776397516,35.9661971830986,-1050.73046875
-121.75900621118,35.9661971830986,-1007.70050048828
-121.742236024845,35.9661971830986,-968.540466308594
-121.725465838509,35.9661971830986,-917.870300292969
-121.708695652174,35.9661971830986,-861.810302734375
-121.691925465839,35.9661971830986,-798.680297851562
-121.675155279503,35.9661971830986,-733.5302734375
-121.658385093168,35.9661971830986,-675.660278320312
-121.641614906832,35.9661971830986,-654.460266113281
-121.624844720497,35.9661971830986,-621.700317382812
-121.608074534162,35.9661971830986,-516.670288085938
-121.591304347826,35.9661971830986,-466.315643310547
-121.574534161491,35.9661971830986,-417.725646972656
-121.557763975155,35.9661971830986,-359.245635986328
-121.54099378882,35.9661971830986,-274.505645751953
-121.524223602484,35.9661971830986,-241.305648803711
-121.507453416149,35.9661971830986,-69.2656478881836
-121.490683229814,35.9661971830986,-19.1556491851807
-121.473913043478,35.9661971830986,320.664337158203
-121.457142857143,35.9661971830986,562.051208496094
-121.440372670807,35.9661971830986,711.731201171875
-121.423602484472,35.9661971830986,922.351196289062
-121.406832298137,35.9661971830986,866.201171875
-121.390062111801,35.9661971830986,759.451171875
-121.373291925466,35.9661971830986,755.281188964844
-121.35652173913,35.9661971830986,724.581176757812
-121.339751552795,35.9661971830986,586.391174316406
-121.32298136646,35.9661971830986,467.74267578125
-121.306211180124,35.9661971830986,383.402679443359
-121.289440993789,35.9661971830986,403.392669677734
-121.272670807453,35.9661971830986,410.172668457031
-121.255900621118,35.9661971830986,420.932678222656
-121.239130434783,35.9661971830986,419.502685546875
-121.222360248447,35.9661971830986,367.372680664062
-121.205590062112,35.9661971830986,319.572692871094
-121.188819875776,35.9661971830986,290.829956054688
-121.172049689441,35.9661971830986,284.249969482422
-121.155279503106,35.9661971830986,288.199951171875
-121.13850931677,35.9661971830986,290.869964599609
-121.121739130435,35.9661971830986,300.379974365234
-121.104968944099,35.9661971830986,308.919952392578
-121.088198757764,35.9661971830986,318.719970703125
-121.071428571429,35.9661971830986,336.879974365234
-121.054658385093,35.9661971830986,351.183074951172
-121.037888198758,35.9661971830986,403.463073730469
-121.021118012422,35.9661971830986,468.433074951172
-121.004347826087,35.9661971830986,647.573059082031
-120.987577639752,35.9661971830986,673.203063964844
-120.970807453416,35.9661971830986,506.133056640625
-120.954037267081,35.9661971830986,524.753051757812
-120.937267080745,35.9661971830986,481.593048095703
-120.92049689441,35.9661971830986,356.163909912109
-120.903726708075,35.9661971830986,295.103912353516
-120.886956521739,35.9661971830986,246.953918457031
-120.870186335404,35.9661971830986,141.27392578125
-120.853416149068,35.9661971830986,175.903915405273
-120.836645962733,35.9661971830986,208.263916015625
-120.819875776398,35.9661971830986,227.313919067383
-120.803105590062,35.9661971830986,303.813934326172
-120.786335403727,35.9661971830986,343.516418457031
-120.769565217391,35.9661971830986,387.316436767578
-120.752795031056,35.9661971830986,430.646423339844
-120.736024844721,35.9661971830986,388.696441650391
-120.719254658385,35.9661971830986,464.036437988281
-120.70248447205,35.9661971830986,550.906433105469
-120.685714285714,35.9661971830986,553.81640625
-120.668944099379,35.9661971830986,444.216430664062
-120.652173913043,35.9661971830986,396.383880615234
-120.635403726708,35.9661971830986,427.173889160156
-120.618633540373,35.9661971830986,514.913879394531
-120.601863354037,35.9661971830986,626.7138671875
-120.585093167702,35.9661971830986,661.00390625
-120.568322981366,35.9661971830986,730.133911132812
-120.551552795031,35.9661971830986,677.523864746094
-120.534782608696,35.9661971830986,654.093872070312
-120.51801242236,35.9661971830986,714.939514160156
-120.501242236025,35.9661971830986,745.349487304688
-120.484472049689,35.9661971830986,655.339477539062
-120.467701863354,35.9661971830986,602.829528808594
-120.450931677019,35.9661971830986,706.589477539062
-120.434161490683,35.9661971830986,814.919494628906
-120.417391304348,35.9661971830986,831.649475097656
-120.400621118012,35.9661971830986,761.579528808594
-120.383850931677,35.9661971830986,883.913757324219
-120.367080745342,35.9661971830986,991.693725585938
-120.350310559006,35.9661971830986,1067.32373046875
-120.333540372671,35.9661971830986,902.153747558594
-120.316770186335,35.9661971830986,796.34375
-120.3,35.9661971830986,870.363708496094
-123,35.9492957746479,-3603.8916015625
-122.983229813665,35.9492957746479,-3597.3916015625
-122.966459627329,35.9492957746479,-3594.1416015625
-122.949689440994,35.9492957746479,-3604.76171875
-122.932919254658,35.9492957746479,-3605.26513671875
-122.916149068323,35.9492957746479,-3595.21508789062
-122.899378881988,35.9492957746479,-3600.89501953125
-122.882608695652,35.9492957746479,-3605.88500976562
-122.865838509317,35.9492957746479,-3602.9150390625
-122.849068322981,35.9492957746479,-3598.92504882812
-122.832298136646,35.9492957746479,-3581.65502929688
-122.815527950311,35.9492957746479,-3566.18505859375
-122.798757763975,35.9492957746479,-3552.9794921875
-122.78198757764,35.9492957746479,-3544.2294921875
-122.765217391304,35.9492957746479,-3533.0595703125
-122.748447204969,35.9492957746479,-3522.82958984375
-122.731677018634,35.9492957746479,-3513.11938476562
-122.714906832298,35.9492957746479,-3500.19946289062
-122.698136645963,35.9492957746479,-3491.32958984375
-122.681366459627,35.9492957746479,-3473.06958007812
-122.664596273292,35.9492957746479,-3457.11303710938
-122.647826086957,35.9492957746479,-3434.6630859375
-122.631055900621,35.9492957746479,-3414.84326171875
-122.614285714286,35.9492957746479,-3393.34326171875
-122.59751552795,35.9492957746479,-3377.98315429688
-122.580745341615,35.9492957746479,-3392.47314453125
-122.56397515528,35.9492957746479,-3394.52319335938
-122.547204968944,35.9492957746479,-3355.00317382812
-122.530434782609,35.9492957746479,-3309.78515625
-122.513664596273,35.9492957746479,-3283.05517578125
-122.496894409938,35.9492957746479,-3248.56518554688
-122.480124223603,35.9492957746479,-3184.00512695312
-122.463354037267,35.9492957746479,-3097.50512695312
-122.446583850932,35.9492957746479,-2970.14526367188
-122.429813664596,35.9492957746479,-2970.19506835938
-122.413043478261,35.9492957746479,-2988.79516601562
-122.396273291925,35.9492957746479,-2973.53051757812
-122.37950310559,35.9492957746479,-2954.220703125
-122.362732919255,35.9492957746479,-2887.32055664062
-122.345962732919,35.9492957746479,-2755.1806640625
-122.329192546584,35.9492957746479,-2554.37060546875
-122.312422360248,35.9492957746479,-2438.220703125
-122.295652173913,35.9492957746479,-2386.84057617188
-122.278881987578,35.9492957746479,-2314.26049804688
-122.262111801242,35.9492957746479,-2203.78833007812
-122.245341614907,35.9492957746479,-2081.75830078125
-122.228571428571,35.9492957746479,-1953.0283203125
-122.211801242236,35.9492957746479,-1852.068359375
-122.195031055901,35.9492957746479,-1772.96838378906
-122.178260869565,35.9492957746479,-1728.48828125
-122.16149068323,35.9492957746479,-1736.71838378906
-122.144720496894,35.9492957746479,-1726.67834472656
-122.127950310559,35.9492957746479,-1695.52697753906
-122.111180124224,35.9492957746479,-1731.35705566406
-122.094409937888,35.9492957746479,-1799.51708984375
-122.077639751553,35.9492957746479,-1733.15698242188
-122.060869565217,35.9492957746479,-1621.15698242188
-122.044099378882,35.9492957746479,-1534.55700683594
-122.027329192547,35.9492957746479,-1468.18701171875
-122.010559006211,35.9492957746479,-1411.14697265625
-121.993788819876,35.9492957746479,-1358.08581542969
-121.97701863354,35.9492957746479,-1313.77587890625
-121.960248447205,35.9492957746479,-1278.73583984375
-121.94347826087,35.9492957746479,-1252.26586914062
-121.926708074534,35.9492957746479,-1228.09582519531
-121.909937888199,35.9492957746479,-1207.76586914062
-121.893167701863,35.9492957746479,-1184.72583007812
-121.876397515528,35.9492957746479,-1164.98583984375
-121.859627329193,35.9492957746479,-1141.21044921875
-121.842857142857,35.9492957746479,-1115.45043945312
-121.826086956522,35.9492957746479,-1090.37048339844
-121.809316770186,35.9492957746479,-1068.34045410156
-121.792546583851,35.9492957746479,-1050.07043457031
-121.775776397516,35.9492957746479,-1056.96044921875
-121.75900621118,35.9492957746479,-1006.13049316406
-121.742236024845,35.9492957746479,-956.0205078125
-121.725465838509,35.9492957746479,-915.900268554688
-121.708695652174,35.9492957746479,-868.330261230469
-121.691925465839,35.9492957746479,-812.870300292969
-121.675155279503,35.9492957746479,-752.000305175781
-121.658385093168,35.9492957746479,-694.420288085938
-121.641614906832,35.9492957746479,-644.710266113281
-121.624844720497,35.9492957746479,-627.110290527344
-121.608074534162,35.9492957746479,-589.480285644531
-121.591304347826,35.9492957746479,-551.145629882812
-121.574534161491,35.9492957746479,-489.255645751953
-121.557763975155,35.9492957746479,-408.135650634766
-121.54099378882,35.9492957746479,-350.875640869141
-121.524223602484,35.9492957746479,-224.46565246582
-121.507453416149,35.9492957746479,-72.2956466674805
-121.490683229814,35.9492957746479,-34.5456504821777
-121.473913043478,35.9492957746479,71.9343490600586
-121.457142857143,35.9492957746479,277.331176757812
-121.440372670807,35.9492957746479,532.191162109375
-121.423602484472,35.9492957746479,864.2412109375
-121.406832298137,35.9492957746479,830.591186523438
-121.390062111801,35.9492957746479,810.921203613281
-121.373291925466,35.9492957746479,634.651184082031
-121.35652173913,35.9492957746479,579.211181640625
-121.339751552795,35.9492957746479,528.451171875
-121.32298136646,35.9492957746479,568.672668457031
-121.306211180124,35.9492957746479,494.982696533203
-121.289440993789,35.9492957746479,385.092681884766
-121.272670807453,35.9492957746479,377.032684326172
-121.255900621118,35.9492957746479,393.392669677734
-121.239130434783,35.9492957746479,419.682678222656
-121.222360248447,35.9492957746479,428.552673339844
-121.205590062112,35.9492957746479,384.912689208984
-121.188819875776,35.9492957746479,330.849975585938
-121.172049689441,35.9492957746479,290.019958496094
-121.155279503106,35.9492957746479,275.399963378906
-121.13850931677,35.9492957746479,279.029968261719
-121.121739130435,35.9492957746479,286.2099609375
-121.104968944099,35.9492957746479,296.089965820312
-121.088198757764,35.9492957746479,295.789947509766
-121.071428571429,35.9492957746479,298.759948730469
-121.054658385093,35.9492957746479,314.413055419922
-121.037888198758,35.9492957746479,368.533050537109
-121.021118012422,35.9492957746479,455.39306640625
-121.004347826087,35.9492957746479,570.293090820312
-120.987577639752,35.9492957746479,660.683044433594
-120.970807453416,35.9492957746479,534.063049316406
-120.954037267081,35.9492957746479,431.223052978516
-120.937267080745,35.9492957746479,460.673065185547
-120.92049689441,35.9492957746479,488.083923339844
-120.903726708075,35.9492957746479,427.223907470703
-120.886956521739,35.9492957746479,362.423919677734
-120.870186335404,35.9492957746479,188.223922729492
-120.853416149068,35.9492957746479,191.073928833008
-120.836645962733,35.9492957746479,245.873916625977
-120.819875776398,35.9492957746479,294.563934326172
-120.803105590062,35.9492957746479,305.593933105469
-120.786335403727,35.9492957746479,322.736419677734
-120.769565217391,35.9492957746479,352.116424560547
-120.752795031056,35.9492957746479,379.596435546875
-120.736024844721,35.9492957746479,419.116424560547
-120.719254658385,35.9492957746479,471.6064453125
