,Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,UTC,Begin.Hour,species,Notes
23,23,Spectrogram 1,1,48538.58041,48584.68435,184.275,773.956,3/12/23 10:58,10,HmpSng,NA
24,24,Spectrogram 1,1,50561.21408,50658.39623,125.307,2727.273,3/12/23 11:32,11,HmpSng,NA
25,25,Spectrogram 1,1,51492.54871,51536.78597,88.452,619.165,3/12/23 11:48,11,HmpSng,NA
26,26,Spectrogram 1,1,54386.98946,54451.81994,711.302,1455.774,3/12/23 12:36,12,HmpSng,NA
27,27,Spectrogram 1,1,62405.3283,62444.09947,162.162,884.521,3/12/23 14:50,14,HmpSng,NA
28,28,Spectrogram 1,1,71017.13337,71057.93844,176.904,619.165,3/12/23 17:13,17,HmpSng,NA
29,29,Spectrogram 1,1,71470.71799,71524.8705,110.565,729.73,3/12/23 17:21,17,HmpSng,NA
30,30,Spectrogram 1,1,73782.06532,73824.52293,132.678,552.826,3/12/23 17:59,17,HmpSng,NA
31,31,Spectrogram 1,1,75848.91281,75938.27718,33.169,689.189,3/12/23 18:34,18,HmpSng,NA
32,32,Spectrogram 1,1,90349.7769,90374.56502,257.985,737.101,3/12/23 22:35,22,Hmp,NA
33,33,Spectrogram 1,1,95486.87069,95507.84526,103.194,515.971,3/13/23 0:01,0,Hmp,NA
34,34,Spectrogram 1,1,96456.07353,96490.26843,53.94,771.613,3/13/23 0:17,0,Hmp,NA
35,35,Spectrogram 1,1,99797.68892,99885.27362,103.448,568.966,3/13/23 1:13,1,HmpSng,NA
36,36,Spectrogram 1,1,100883.066,100887.6423,110.565,589.681,3/13/23 1:31,1,Hmp,NA
37,37,Spectrogram 1,1,101820.8837,101878.8498,155.172,730.603,3/13/23 1:46,1,HmpSng,NA
38,38,Spectrogram 1,1,102569.549,102655.6083,58.984,796.053,3/13/23 1:59,1,HmpSng,NA
39,39,Spectrogram 1,1,105716.1294,105796.8497,90.517,691.81,3/13/23 2:51,2,HmpSng,NA
40,40,Spectrogram 1,1,106444.5192,106507.3158,84.052,898.707,3/13/23 3:04,3,HmpSng,NA
41,41,Spectrogram 1,1,108066.2986,108154.9002,95.06,715.75,3/13/23 3:31,3,Hmp,NA
42,42,Spectrogram 1,1,108588.0185,108620.688,110.565,748.34,3/13/23 3:39,3,HmpSng,NA
43,43,Spectrogram 1,1,108927.5269,109033.6709,116.379,859.914,3/13/23 3:45,3,HmpSng,NA
44,44,Spectrogram 1,1,112031.2684,112075.1879,64.655,626.536,3/13/23 4:37,4,Hmp,NA
45,45,Spectrogram 1,1,115234.7217,115349.2556,142.241,543.103,3/13/23 5:30,5,HmpSng,NA
46,46,Spectrogram 1,1,116367.3234,116488.3403,184.275,717.672,3/13/23 5:49,5,HmpSng,NA
47,47,Spectrogram 1,1,117302.0777,117430.0861,96.983,808.19,3/13/23 6:04,6,HmpSng,NA
48,48,Spectrogram 1,1,118133.0523,118241.2302,90.517,782.328,3/13/23 6:18,6,HmpSng,NA
49,49,Spectrogram 1,1,120404.1032,120494.6116,142.241,853.448,3/13/23 6:56,6,HmpSng,NA
50,50,Spectrogram 1,1,122551.1625,122605.4421,84.052,982.759,3/13/23 7:32,7,HmpSng,NA
51,51,Spectrogram 1,1,126201.9082,126295.0862,213.251,627.044,3/13/23 8:33,8,HmpSng,NA
52,52,Spectrogram 1,1,129176.8913,129232.1879,181.034,756.466,3/13/23 9:22,9,HmpSng,NA
53,53,Spectrogram 1,1,130458.2726,130577.3828,135.776,1221.983,3/13/23 9:44,9,HmpSng,NA
54,54,Spectrogram 1,1,133571.2303,133647.5014,155.172,1474.138,3/13/23 10:36,10,HmpSng,NA
55,55,Spectrogram 1,1,137009.9675,137069.9675,174.569,1920.259,3/13/23 11:33,11,HmpSng,NA
56,56,Spectrogram 1,1,140473.6707,140623.7978,122.845,2334.052,3/13/23 12:31,12,HmpSng,NA
57,57,Spectrogram 1,1,145641.5267,145798.2639,116.379,711.207,3/13/23 13:57,13,HmpSng,NA
58,58,Spectrogram 1,1,147763.1622,147863.2045,77.586,575.431,3/13/23 14:32,14,HmpSng,NA
59,59,Spectrogram 1,1,153280.95,153302.8144,174.569,549.569,3/13/23 16:04,16,Hmp,NA
60,60,Spectrogram 1,1,154107.1576,154157.3059,155.172,670.762,3/13/23 16:18,16,HmpSoc,NA
61,61,Spectrogram 1,1,156124.2779,156163.8276,113.083,1139.988,3/13/23 16:51,16,HmpSng,NA
62,62,Spectrogram 1,1,158314.0092,158401.1362,183.55,817.171,3/13/23 17:28,17,HmpSng,NA
63,63,Spectrogram 1,1,159024.7297,159060.2593,136.128,1224.561,3/13/23 17:40,17,HmpSng,NA
64,64,Spectrogram 1,1,161852.0131,161942.3944,90.752,1213.804,3/13/23 18:27,18,HmpSng,NA
65,65,Spectrogram 1,1,166287.0937,166331.5852,326.211,694.746,3/13/23 19:41,19,Hmp,NA
66,66,Spectrogram 1,1,167024.5087,167063.9155,200.431,859.914,3/13/23 19:53,19,HmpSng,NA
67,67,Spectrogram 1,1,168184.5636,168255.2415,136.128,964.237,3/13/23 20:12,20,HmpSng,NA
68,68,Spectrogram 1,1,174166.5529,174229.3494,136.128,646.606,3/13/23 21:52,21,Hmp,NA
69,69,Spectrogram 1,1,175945.8824,175983.6366,113.44,635.262,3/13/23 22:22,22,Hmp,NA
70,70,Spectrogram 1,1,177154.089,177187.7118,159.433,793.459,3/13/23 22:42,22,HmpSng,NA
71,71,Spectrogram 1,1,183573.2942,183642.4467,174.569,1312.5,3/14/23 0:29,0,HmpSng,NA
72,72,Spectrogram 1,1,183880.006,183950.8111,187.5,866.379,3/14/23 0:34,0,HmpSng,NA
73,73,Spectrogram 1,1,191986.2347,192016.7431,181.034,420.259,3/14/23 2:49,2,Hmp,NA
74,74,Spectrogram 1,1,193439.9126,193516.3108,64.655,691.81,3/14/23 3:13,3,HmpSng,NA
75,75,Spectrogram 1,1,194590.5649,194713.1072,174.569,995.69,3/14/23 3:33,3,HmpSng,NA
76,76,Spectrogram 1,1,196393.6666,196515.5733,116.379,1086.207,3/14/23 4:03,4,HmpSng,NA
77,77,Spectrogram 1,1,196862.2514,196978.5649,168.103,1034.483,3/14/23 4:10,4,HmpSng,NA
78,78,Spectrogram 1,1,198298.387,198361.9463,122.845,1021.552,3/14/23 4:34,4,HmpSng,NA
79,79,Spectrogram 1,1,202384.6158,202480.2089,168.103,756.466,3/14/23 5:42,5,HmpSng,NA
80,80,Spectrogram 1,1,204064.6157,204120.1665,108.674,623.918,3/14/23 6:10,6,HmpSng,NA
81,81,Spectrogram 1,1,205318.6664,205380.9545,155.172,762.931,3/14/23 6:31,6,HmpSng,NA
82,82,Spectrogram 1,1,207228.8496,207351.519,103.448,1293.211,3/14/23 7:03,7,HmpSng,NA
83,83,Spectrogram 1,1,209015.4258,209135.68,64.655,1500,3/14/23 7:33,7,HmpSng,NA
84,84,Spectrogram 1,1,212562.7733,212693.197,109.914,1280.172,3/14/23 8:32,8,HmpSng,NA
85,85,Spectrogram 1,1,216040.2817,216109.5614,64.655,801.724,3/14/23 9:30,9,HmpSng,NA
86,86,Spectrogram 1,1,220001.4258,220123.0783,168.103,724.138,3/14/23 10:36,10,HmpSng,NA
87,87,Spectrogram 1,1,222957.2771,223028.4635,113.44,623.918,3/14/23 11:25,11,Hmp,NA
88,88,Spectrogram 1,1,227131.0784,227248.6631,90.517,627.155,3/14/23 12:35,12,HmpSng,NA
89,89,Spectrogram 1,1,229724.8555,229780.5334,68.064,1349.931,3/14/23 13:18,13,Hmp,NA
90,90,Spectrogram 1,1,230423.9581,230455.4835,45.376,521.822,3/14/23 13:30,13,Hmp,NA
91,91,Spectrogram 1,1,231241.2044,231275.1451,158.815,510.478,3/14/23 13:43,13,Hmp,NA
92,92,Spectrogram 1,1,235576.4929,235596.1962,136.128,669.294,3/14/23 14:56,14,Hmp,NA
93,93,Spectrogram 1,1,250482.2588,250532.4707,181.503,646.606,3/14/23 19:04,19,Hmp,NA
94,94,Spectrogram 1,1,255020.5768,255042.4412,113.44,544.51,3/14/23 20:20,20,Hmp,NA
95,95,Spectrogram 1,1,262615.1234,262636.2251,181.503,567.198,3/14/23 22:26,22,,NA
96,96,Spectrogram 1,1,263118.9194,263149.6821,181.503,555.854,3/14/23 22:35,22,Hmp,NA
97,97,Spectrogram 1,1,271105.0211,271144.555,68.064,794.077,3/15/23 0:48,0,Hmp,NA
98,98,Spectrogram 1,1,271344.3091,271413.2073,113.44,1123.052,3/15/23 0:52,0,HmpSng,NA
99,99,Spectrogram 1,1,271813.5288,271831.1983,215.535,737.357,3/15/23 1:00,1,HmpSng,NA
100,100,Spectrogram 1,1,272906.6037,272967.1121,90.517,730.603,3/15/23 1:18,1,Hmp,NA
101,101,Spectrogram 1,1,273149.3744,273269.8828,58.19,1066.81,3/15/23 1:22,1,HmpSng,NA
102,102,Spectrogram 1,1,273859.6619,273950.1703,135.776,575.431,3/15/23 1:34,1,HmpSng,NA
103,103,Spectrogram 1,1,274358.9455,274493.4876,156.696,1023.075,3/15/23 1:42,1,HmpSng,NA
104,104,Spectrogram 1,1,277136.8311,277207.0005,173.92,839.453,3/15/23 2:28,2,HmpSng,NA
105,105,Spectrogram 1,1,278127.0088,278236.3308,147.471,737.357,3/15/23 2:45,2,HmpSng,NA
106,106,Spectrogram 1,1,278840.348,278910.1361,148.707,601.293,3/15/23 2:57,2,HmpSng,NA
107,107,Spectrogram 1,1,279648.3773,279777.212,196.959,869.373,3/15/23 3:10,3,HmpSng,NA
108,108,Spectrogram 1,1,280272.7968,280410.9747,135.776,989.224,3/15/23 3:21,3,HmpSng,NA
109,109,Spectrogram 1,1,281470.8646,281544.5933,57.657,781.795,3/15/23 3:41,3,HmpSng,NA
110,110,Spectrogram 1,1,282472.1019,282534.2628,148.707,853.448,3/15/23 3:57,3,HmpSng,NA
111,111,Spectrogram 1,1,284479.0765,284553.8222,71.121,769.397,3/15/23 4:31,4,HmpSng,NA
112,112,Spectrogram 1,1,285953.4747,286047.6696,161.638,808.19,3/15/23 4:55,4,HmpSng,NA
113,113,Spectrogram 1,1,288209.6527,288273.9747,71.121,665.948,3/15/23 5:33,5,HmpSng,NA
114,114,Spectrogram 1,1,291187.4322,291217.3051,158.815,601.23,3/15/23 6:22,6,Hmp,NA
115,115,Spectrogram 1,1,298073.995,298111.8763,136.128,487.79,3/15/23 8:17,8,Hmp,NA
116,116,Spectrogram 1,1,300029.6777,300117.898,129.31,601.293,3/15/23 8:50,8,HmpSng,NA
117,117,Spectrogram 1,1,300874.3804,300902.2194,102.096,828.109,3/15/23 9:04,9,HmpSng,NA
118,118,Spectrogram 1,1,309317.4457,309347.4457,374.351,703.325,3/15/23 11:25,11,Hmp,NA
119,119,Spectrogram 1,1,321414.8211,321524.9058,226.293,588.362,3/15/23 14:46,14,HmpSng,NA
120,120,Spectrogram 1,1,322642.3788,322690.6839,113.44,1089.02,3/15/23 15:07,15,HmpSng,NA
121,121,Spectrogram 1,1,331138.5073,331211.0921,206.897,530.172,3/15/23 17:28,17,HmpSng,NA
122,122,Spectrogram 1,1,336245.5354,336263.2049,272.255,623.918,3/15/23 18:53,18,Hmp,NA
123,123,Spectrogram 1,1,337466.2954,337503.0327,103.448,575.431,3/15/23 19:14,19,Hmp,NA
124,124,Spectrogram 1,1,337774.0857,337828.8738,340.319,941.549,3/15/23 19:19,19,Hmp,NA
125,125,Spectrogram 1,1,338423.4226,338533.7615,96.983,859.914,3/15/23 19:30,19,HmpSng,NA
126,126,Spectrogram 1,1,339554.8802,339638.3971,420.259,808.19,3/15/23 19:49,19,Hmp,NA
127,127,Spectrogram 1,1,349635.2983,349688.3068,136.128,669.294,3/15/23 22:37,22,Hmp,NA
128,128,Spectrogram 1,1,351295.0243,351336.8463,158.815,775.862,3/15/23 23:04,23,Hmp,NA
129,129,Spectrogram 1,1,364760.345,364796.7009,147.471,589.886,3/16/23 2:49,2,Hmp,NA
130,130,Spectrogram 1,1,367278.0447,367398.2988,136.128,896.173,3/16/23 3:31,3,Hmp,NA
131,131,Spectrogram 1,1,372491.0917,372543.9731,90.517,568.966,3/16/23 4:58,4,HmpSng,NA
132,132,Spectrogram 1,1,375078.3883,375149.4476,71.121,562.5,3/16/23 5:41,5,HmpSng,NA
133,133,Spectrogram 1,1,378032.9051,378069.0068,56.72,896.173,3/16/23 6:30,6,HmpSng,NA
134,134,Spectrogram 1,1,381805.1762,381868.5448,98.389,990.631,3/16/23 7:33,7,HmpSng,NA
135,135,Spectrogram 1,1,381893.4474,382006.7101,25.862,717.672,3/16/23 7:34,7,HmpSng,NA
136,136,Spectrogram 1,1,383093.5491,383145.5406,193.966,782.328,3/16/23 7:54,7,HmpSng,NA
137,137,Spectrogram 1,1,387710.8286,387831.9726,122.845,633.621,3/16/23 9:11,9,HmpSng,NA
138,138,Spectrogram 1,1,389209.7608,389298.3624,77.586,601.293,3/16/23 9:36,9,HmpSng,NA
139,139,Spectrogram 1,1,393254.4213,393282.5145,22.688,623.918,3/16/23 10:44,10,Hmp,NA
140,140,Spectrogram 1,1,395119.2269,395157.7439,129.31,762.931,3/16/23 11:15,11,HmpSng,NA
141,141,Spectrogram 1,1,397919.0529,397973.2054,124.784,578.542,3/16/23 12:01,12,Hmp,NA
142,142,Spectrogram 1,1,402708.8318,402749.2555,113.44,487.79,3/16/23 13:21,13,Hmp,NA
143,143,Spectrogram 1,1,406591.1077,406661.4043,158.815,771.389,3/16/23 14:26,14,Hmp,NA
144,144,Spectrogram 1,1,408471.4894,408548.9047,139.888,635.262,3/16/23 14:57,14,HmpSng,NA
145,145,Spectrogram 1,1,411650.5342,411727.0596,0,669.294,3/16/23 15:50,15,Hmp,NA
146,146,Spectrogram 1,1,411862.3646,411895.6696,90.752,1735.626,3/16/23 15:54,15,Hmp,NA
147,147,Spectrogram 1,1,412259.4575,412309.7965,181.503,1486.059,3/16/23 16:00,16,HmpSng,NA
148,148,Spectrogram 1,1,413611.3158,413681.9937,143.882,1126.641,3/16/23 16:23,16,Hmp,NA
149,149,Spectrogram 1,1,414019.8495,414113.5359,174.569,1092.672,3/16/23 16:30,16,HmpSng,NA
150,150,Spectrogram 1,1,415357.6715,415396.0613,206.897,601.23,3/16/23 16:52,16,HmpSng,NA
151,151,Spectrogram 1,1,415746.8067,415809.7304,68.064,805.421,3/16/23 16:58,16,Hmp,NA
152,152,Spectrogram 1,1,415815.1965,415853.5864,90.752,760.045,3/16/23 17:00,17,Hmp,NA
153,153,Spectrogram 1,1,418466.8787,418543.6583,147.471,805.421,3/16/23 17:44,17,HmpSng,NA
154,154,Spectrogram 1,1,419851.657,419910.2586,158.815,1202.46,3/16/23 18:07,18,HmpSng,NA
155,155,Spectrogram 1,1,420321.8325,420384.6291,109.914,782.328,3/16/23 18:15,18,Hmp,NA
156,156,Spectrogram 1,1,422122.646,422246.8409,0,1735.626,3/16/23 18:45,18,HmpSng,NA
157,157,Spectrogram 1,1,423423.3494,423483.985,206.897,730.603,3/16/23 19:06,19,HmpSng,NA
158,158,Spectrogram 1,1,423498.1461,423541.7478,226.879,1507.75,3/16/23 19:08,19,HmpSng,NA
